rowID	hkmeans5	hkmeans25	hkmeans125	hkmeans490	hkmeans993	hkmeans1197	hkmeans1240	hkmeans1241	hkmeans5_conf	hkmeans25_conf	hkmeans125_conf	hkmeans490_conf	hkmeans993_conf	hkmeans1197_conf	hkmeans1240_conf	hkmeans1241_conf	rowName
930	1	4	16	76	376	1877	9381	46901	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(932)
1103	1	4	16	76	376	1878	9386	46926	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1105)
477	1	4	16	76	377	1881	9401	47001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(478)
41	1	4	16	76	378	1886	9426	47126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(41)
947	1	4	16	76	378	1887	9431	47151	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(949)
231	1	4	16	76	379	1891	9451	47251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(231)
643	1	4	16	76	379	1892	9456	47276	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(645)
1046	1	4	16	76	379	1893	9461	47301	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1048)
1106	1	4	16	76	379	1894	9466	47326	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1108)
95	1	4	16	76	380	1896	9476	47376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(95)
901	1	4	16	76	380	1896	9477	47381	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(903)
925	1	4	16	76	380	1896	9478	47386	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(927)
936	1	4	16	76	380	1896	9479	47391	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(938)
298	1	4	16	76	380	1897	9481	47401	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(298)
1158	1	4	16	76	380	1898	9486	47426	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1160)
1105	1	4	16	76	380	1899	9491	47451	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1107)
277	1	4	16	76	380	1900	9496	47476	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(277)
444	1	4	16	76	380	1900	9497	47481	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(445)
840	1	4	16	76	380	1900	9498	47486	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(842)
236	1	4	16	77	381	1901	9501	47501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(236)
547	1	4	16	77	382	1906	9526	47626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(549)
927	1	4	16	77	382	1907	9531	47651	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(929)
279	1	4	16	77	383	1911	9551	47751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(279)
1174	1	4	16	77	384	1916	9576	47876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1176)
500	1	4	16	77	385	1921	9601	48001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(502)
1045	1	4	16	77	385	1922	9606	48026	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1047)
16	1	4	16	78	386	1926	9626	48126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(16)
96	1	4	16	78	387	1931	9651	48251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(96)
473	1	4	16	78	388	1936	9676	48376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(474)
641	1	4	16	78	389	1941	9701	48501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(643)
125	1	4	16	79	391	1951	9751	48751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(125)
476	1	4	16	79	392	1956	9776	48876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(477)
876	1	4	16	80	396	1976	9876	49376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(878)
926	1	4	16	80	397	1981	9901	49501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(928)
201	1	4	17	81	401	2001	10001	50001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(201)
833	1	4	17	81	402	2006	10026	50126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(835)
456	1	4	17	82	406	2026	10126	50626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(457)
731	1	4	17	82	407	2031	10151	50751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(733)
831	1	4	17	82	408	2036	10176	50876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(833)
162	1	4	17	83	411	2051	10251	51251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(162)
303	1	4	17	83	412	2056	10276	51376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(303)
274	1	4	17	84	416	2076	10376	51876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(274)
734	1	4	17	84	417	2081	10401	52001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(736)
778	1	4	17	85	421	2101	10501	52501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(780)
913	1	4	17	85	422	2106	10526	52626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(915)
237	1	4	18	86	426	2126	10626	53126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(237)
612	1	4	18	86	427	2131	10651	53251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(614)
1050	1	4	18	86	428	2136	10676	53376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1052)
57	1	4	18	86	429	2141	10701	53501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(57)
282	1	4	18	86	429	2142	10706	53526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(282)
432	1	4	18	86	429	2143	10711	53551	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(433)
784	1	4	18	86	429	2144	10716	53576	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(786)
540	1	4	18	86	430	2146	10726	53626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(542)
815	1	4	18	87	431	2151	10751	53751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(817)
893	1	4	18	87	432	2156	10776	53876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(895)
1161	1	4	18	87	433	2161	10801	54001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1163)
1235	1	4	18	87	434	2166	10826	54126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1237)
46	1	4	18	88	436	2176	10876	54376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(46)
252	1	4	18	88	437	2181	10901	54501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(252)
466	1	4	18	88	438	2186	10926	54626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(467)
268	1	4	18	89	441	2201	11001	55001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(268)
581	1	4	18	89	442	2206	11026	55126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(583)
529	1	4	18	90	446	2226	11126	55626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(531)
1198	1	4	18	90	447	2231	11151	55751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1200)
313	1	4	19	91	451	2251	11251	56251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(314)
418	1	4	19	91	452	2256	11276	56376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(419)
1051	1	4	19	91	453	2261	11301	56501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1053)
1216	1	4	19	91	454	2266	11326	56626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1218)
1156	1	4	19	92	456	2276	11376	56876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1158)
460	1	4	19	93	461	2301	11501	57501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(461)
626	1	4	19	93	461	2302	11506	57526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(628)
555	1	4	19	93	462	2306	11526	57626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(557)
644	1	4	19	93	463	2311	11551	57751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(646)
489	1	4	19	93	464	2316	11576	57876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(490)
736	1	4	19	93	465	2321	11601	58001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(738)
276	1	4	19	94	466	2326	11626	58126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(276)
834	1	4	19	94	467	2331	11651	58251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(836)
204	1	4	19	95	471	2351	11751	58751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(204)
797	1	4	20	96	476	2376	11876	59376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(799)
553	1	4	20	97	481	2401	12001	60001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(555)
888	1	4	20	98	486	2426	12126	60626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(890)
47	1	4	20	99	491	2451	12251	61251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(47)
882	1	4	20	100	496	2476	12376	61876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(884)
1218	1	4	20	100	497	2481	12401	62001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1220)
469	1	5	21	101	501	2501	12501	62501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(470)
836	1	5	21	101	502	2506	12526	62626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(838)
395	1	5	21	102	506	2526	12626	63126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(396)
1016	1	5	21	103	511	2551	12751	63751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1018)
38	1	5	21	104	516	2576	12876	64376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(38)
353	1	5	21	104	517	2581	12901	64501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(354)
393	1	5	21	104	518	2586	12926	64626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(394)
720	1	5	21	104	519	2591	12951	64751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(722)
1209	1	5	21	104	520	2596	12976	64876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1211)
187	1	5	21	105	521	2601	13001	65001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(187)
218	1	5	22	106	526	2626	13126	65626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(218)
929	1	5	22	106	527	2631	13151	65751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(931)
937	1	5	22	107	531	2651	13251	66251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(939)
989	1	5	22	107	532	2656	13276	66376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(991)
1009	1	5	22	107	533	2661	13301	66501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1011)
11	1	5	22	108	536	2676	13376	66876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(11)
299	1	5	22	108	537	2681	13401	67001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(299)
523	1	5	22	108	538	2686	13426	67126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(525)
110	1	5	22	109	541	2701	13501	67501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(110)
472	1	5	22	109	542	2706	13526	67626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(473)
524	1	5	22	109	543	2711	13551	67751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(526)
722	1	5	22	109	544	2716	13576	67876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(724)
786	1	5	22	109	545	2721	13601	68001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(788)
659	1	5	22	110	546	2726	13626	68126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(661)
803	1	5	22	110	547	2731	13651	68251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(805)
7	1	5	23	111	551	2751	13751	68751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(7)
809	1	5	23	112	556	2776	13876	69376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(811)
649	1	5	23	112	557	2781	13901	69501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(651)
354	1	5	23	112	558	2786	13926	69626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(355)
50	1	5	23	112	558	2787	13931	69651	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(50)
51	1	5	23	112	558	2788	13936	69676	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(51)
63	1	5	23	112	558	2789	13941	69701	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(63)
106	1	5	23	112	558	2789	13942	69706	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(106)
104	1	5	23	112	558	2790	13946	69726	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(104)
103	1	5	23	112	559	2791	13951	69751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(103)
1037	1	5	23	112	559	2792	13956	69776	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1039)
1141	1	5	23	112	559	2793	13961	69801	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1143)
767	1	5	23	112	560	2796	13976	69876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(769)
267	1	5	23	113	561	2801	14001	70001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(267)
404	1	5	23	113	562	2806	14026	70126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(405)
454	1	5	23	113	563	2811	14051	70251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(455)
562	1	5	23	113	564	2816	14076	70376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(564)
665	1	5	23	114	566	2826	14126	70626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(667)
698	1	5	23	114	567	2831	14151	70751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(700)
987	1	5	23	114	568	2836	14176	70876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(989)
375	1	5	23	115	571	2851	14251	71251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(376)
453	1	5	23	115	572	2856	14276	71376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(454)
233	1	5	24	116	576	2876	14376	71876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(233)
530	1	5	24	116	577	2881	14401	72001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(532)
1040	1	5	24	116	578	2886	14426	72126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1042)
959	1	5	24	117	581	2901	14501	72501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(961)
1122	1	5	24	117	581	2902	14506	72526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1124)
745	1	5	24	117	582	2906	14526	72626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(747)
78	1	5	24	117	583	2911	14551	72751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(78)
77	1	5	24	117	584	2916	14576	72876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(77)
390	1	5	24	117	585	2921	14601	73001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(391)
867	1	5	24	117	585	2922	14606	73026	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(869)
874	1	5	24	118	586	2926	14626	73126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(876)
677	1	5	24	119	591	2951	14751	73751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(679)
931	1	5	24	119	592	2956	14776	73876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(933)
945	1	5	24	119	593	2961	14801	74001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(947)
1171	1	5	24	120	596	2976	14876	74376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1173)
1223	1	5	25	121	601	3001	15001	75001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1225)
9	1	5	25	122	606	3026	15126	75626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(9)
1014	1	5	25	122	607	3031	15151	75751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1016)
1068	1	5	25	122	608	3036	15176	75876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1070)
1176	1	5	25	122	609	3041	15201	76001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1178)
1233	1	5	25	122	610	3046	15226	76126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(1235)
283	1	5	25	123	611	3051	15251	76251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(283)
349	1	5	25	123	612	3056	15276	76376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/Evolution-FinalInput(350)
