rowID	kmeans20	kmeans20_conf	rowName
610	11	0.069778	inputFiles/WOSCorpus(610)
649	11	0.125266	inputFiles/WOSCorpus(649)
668	11	0.271496	inputFiles/WOSCorpus(668)
755	11	0.055431	inputFiles/WOSCorpus(755)
820	11	0.072084	inputFiles/WOSCorpus(820)
828	11	0.337620	inputFiles/WOSCorpus(828)
901	11	0.268598	inputFiles/WOSCorpus(901)
912	11	0.315513	inputFiles/WOSCorpus(912)
915	11	0.039163	inputFiles/WOSCorpus(915)
916	11	0.039285	inputFiles/WOSCorpus(916)
924	11	0.193442	inputFiles/WOSCorpus(924)
949	11	0.055264	inputFiles/WOSCorpus(949)
963	11	0.236942	inputFiles/WOSCorpus(963)
971	11	0.231060	inputFiles/WOSCorpus(971)
8	12	0.224807	inputFiles/WOSCorpus(8)
22	12	0.285099	inputFiles/WOSCorpus(22)
61	12	0.271045	inputFiles/WOSCorpus(61)
83	12	0.091551	inputFiles/WOSCorpus(83)
115	12	0.318535	inputFiles/WOSCorpus(115)
138	12	0.197974	inputFiles/WOSCorpus(138)
166	12	0.233279	inputFiles/WOSCorpus(166)
188	12	0.254518	inputFiles/WOSCorpus(188)
208	12	0.147116	inputFiles/WOSCorpus(208)
219	12	0.213507	inputFiles/WOSCorpus(219)
244	12	0.239481	inputFiles/WOSCorpus(244)
299	12	0.338829	inputFiles/WOSCorpus(299)
334	12	0.181517	inputFiles/WOSCorpus(334)
336	12	0.262102	inputFiles/WOSCorpus(336)
348	12	0.181676	inputFiles/WOSCorpus(348)
354	12	0.166792	inputFiles/WOSCorpus(354)
355	12	0.172253	inputFiles/WOSCorpus(355)
358	12	0.215727	inputFiles/WOSCorpus(358)
392	12	0.247285	inputFiles/WOSCorpus(392)
417	12	0.184531	inputFiles/WOSCorpus(417)
455	12	0.225761	inputFiles/WOSCorpus(455)
556	12	0.176358	inputFiles/WOSCorpus(556)
587	12	0.137356	inputFiles/WOSCorpus(587)
616	12	0.217181	inputFiles/WOSCorpus(616)
633	12	0.080309	inputFiles/WOSCorpus(633)
660	12	0.142892	inputFiles/WOSCorpus(660)
665	12	0.208950	inputFiles/WOSCorpus(665)
707	12	0.123849	inputFiles/WOSCorpus(707)
754	12	0.127760	inputFiles/WOSCorpus(754)
777	12	0.201264	inputFiles/WOSCorpus(777)
824	12	0.072873	inputFiles/WOSCorpus(824)
829	12	0.160329	inputFiles/WOSCorpus(829)
834	12	0.233958	inputFiles/WOSCorpus(834)
850	12	0.238937	inputFiles/WOSCorpus(850)
870	12	0.117346	inputFiles/WOSCorpus(870)
905	12	0.157921	inputFiles/WOSCorpus(905)
907	12	0.086544	inputFiles/WOSCorpus(907)
932	12	0.281041	inputFiles/WOSCorpus(932)
40	13	0.170330	inputFiles/WOSCorpus(40)
46	13	0.069532	inputFiles/WOSCorpus(46)
49	13	0.100195	inputFiles/WOSCorpus(49)
75	13	0.307667	inputFiles/WOSCorpus(75)
112	13	0.205962	inputFiles/WOSCorpus(112)
127	13	0.080840	inputFiles/WOSCorpus(127)
206	13	0.206987	inputFiles/WOSCorpus(206)
212	13	0.194238	inputFiles/WOSCorpus(212)
220	13	0.264552	inputFiles/WOSCorpus(220)
229	13	0.125715	inputFiles/WOSCorpus(229)
234	13	0.219465	inputFiles/WOSCorpus(234)
242	13	0.206317	inputFiles/WOSCorpus(242)
246	13	0.256441	inputFiles/WOSCorpus(246)
324	13	0.179374	inputFiles/WOSCorpus(324)
359	13	0.155588	inputFiles/WOSCorpus(359)
380	13	0.162559	inputFiles/WOSCorpus(380)
388	13	0.188725	inputFiles/WOSCorpus(388)
397	13	0.240102	inputFiles/WOSCorpus(397)
404	13	0.179653	inputFiles/WOSCorpus(404)
453	13	0.090368	inputFiles/WOSCorpus(453)
470	13	0.142161	inputFiles/WOSCorpus(470)
474	13	0.139366	inputFiles/WOSCorpus(474)
478	13	0.159596	inputFiles/WOSCorpus(478)
488	13	0.201590	inputFiles/WOSCorpus(488)
624	13	0.209083	inputFiles/WOSCorpus(624)
644	13	0.096845	inputFiles/WOSCorpus(644)
672	13	0.084107	inputFiles/WOSCorpus(672)
673	13	0.097147	inputFiles/WOSCorpus(673)
704	13	0.080151	inputFiles/WOSCorpus(704)
732	13	0.175200	inputFiles/WOSCorpus(732)
739	13	0.126816	inputFiles/WOSCorpus(739)
743	13	0.244589	inputFiles/WOSCorpus(743)
770	13	0.200104	inputFiles/WOSCorpus(770)
792	13	0.066072	inputFiles/WOSCorpus(792)
821	13	0.284247	inputFiles/WOSCorpus(821)
864	13	0.275162	inputFiles/WOSCorpus(864)
869	13	0.226304	inputFiles/WOSCorpus(869)
898	13	0.255995	inputFiles/WOSCorpus(898)
903	13	0.118952	inputFiles/WOSCorpus(903)
936	13	0.237454	inputFiles/WOSCorpus(936)
938	13	0.213617	inputFiles/WOSCorpus(938)
962	13	0.076988	inputFiles/WOSCorpus(962)
1	14	0.290707	inputFiles/WOSCorpus(1)
24	14	0.146183	inputFiles/WOSCorpus(24)
53	14	0.103866	inputFiles/WOSCorpus(53)
76	14	0.151644	inputFiles/WOSCorpus(76)
122	14	0.228950	inputFiles/WOSCorpus(122)
141	14	0.228183	inputFiles/WOSCorpus(141)
160	14	0.217536	inputFiles/WOSCorpus(160)
177	14	0.170537	inputFiles/WOSCorpus(177)
182	14	0.084148	inputFiles/WOSCorpus(182)
254	14	0.283414	inputFiles/WOSCorpus(254)
278	14	0.306821	inputFiles/WOSCorpus(278)
339	14	0.241937	inputFiles/WOSCorpus(339)
363	14	0.272100	inputFiles/WOSCorpus(363)
364	14	0.281643	inputFiles/WOSCorpus(364)
370	14	0.267653	inputFiles/WOSCorpus(370)
372	14	0.276796	inputFiles/WOSCorpus(372)
375	14	0.183645	inputFiles/WOSCorpus(375)
378	14	0.216505	inputFiles/WOSCorpus(378)
384	14	0.304299	inputFiles/WOSCorpus(384)
391	14	0.092730	inputFiles/WOSCorpus(391)
393	14	0.119433	inputFiles/WOSCorpus(393)
443	14	0.144876	inputFiles/WOSCorpus(443)
493	14	0.214946	inputFiles/WOSCorpus(493)
504	14	0.188921	inputFiles/WOSCorpus(504)
535	14	0.141208	inputFiles/WOSCorpus(535)
543	14	0.135323	inputFiles/WOSCorpus(543)
557	14	0.082015	inputFiles/WOSCorpus(557)
578	14	0.091060	inputFiles/WOSCorpus(578)
607	14	0.200428	inputFiles/WOSCorpus(607)
619	14	0.302645	inputFiles/WOSCorpus(619)
658	14	0.156011	inputFiles/WOSCorpus(658)
670	14	0.236741	inputFiles/WOSCorpus(670)
674	14	0.160592	inputFiles/WOSCorpus(674)
675	14	0.227549	inputFiles/WOSCorpus(675)
712	14	0.165843	inputFiles/WOSCorpus(712)
759	14	0.341158	inputFiles/WOSCorpus(759)
763	14	0.282541	inputFiles/WOSCorpus(763)
765	14	0.118882	inputFiles/WOSCorpus(765)
769	14	0.245687	inputFiles/WOSCorpus(769)
776	14	0.260199	inputFiles/WOSCorpus(776)
780	14	0.254717	inputFiles/WOSCorpus(780)
782	14	0.173458	inputFiles/WOSCorpus(782)
786	14	0.126263	inputFiles/WOSCorpus(786)
804	14	0.172160	inputFiles/WOSCorpus(804)
839	14	0.207622	inputFiles/WOSCorpus(839)
875	14	0.239002	inputFiles/WOSCorpus(875)
886	14	0.082882	inputFiles/WOSCorpus(886)
906	14	0.148624	inputFiles/WOSCorpus(906)
930	14	0.171055	inputFiles/WOSCorpus(930)
940	14	0.158196	inputFiles/WOSCorpus(940)
947	14	0.215520	inputFiles/WOSCorpus(947)
967	14	0.200806	inputFiles/WOSCorpus(967)
9	15	0.315487	inputFiles/WOSCorpus(9)
13	15	0.126223	inputFiles/WOSCorpus(13)
31	15	0.154338	inputFiles/WOSCorpus(31)
33	15	0.147365	inputFiles/WOSCorpus(33)
34	15	0.273817	inputFiles/WOSCorpus(34)
48	15	0.272619	inputFiles/WOSCorpus(48)
52	15	0.163794	inputFiles/WOSCorpus(52)
82	15	0.199505	inputFiles/WOSCorpus(82)
91	15	0.097790	inputFiles/WOSCorpus(91)
126	15	0.369805	inputFiles/WOSCorpus(126)
145	15	0.179103	inputFiles/WOSCorpus(145)
154	15	0.149277	inputFiles/WOSCorpus(154)
156	15	0.286355	inputFiles/WOSCorpus(156)
175	15	0.290590	inputFiles/WOSCorpus(175)
194	15	0.128728	inputFiles/WOSCorpus(194)
225	15	0.191546	inputFiles/WOSCorpus(225)
255	15	0.236153	inputFiles/WOSCorpus(255)
263	15	0.161218	inputFiles/WOSCorpus(263)
267	15	0.176821	inputFiles/WOSCorpus(267)
268	15	0.177515	inputFiles/WOSCorpus(268)
306	15	0.230151	inputFiles/WOSCorpus(306)
371	15	0.212055	inputFiles/WOSCorpus(371)
373	15	0.118654	inputFiles/WOSCorpus(373)
374	15	0.126480	inputFiles/WOSCorpus(374)
419	15	0.191548	inputFiles/WOSCorpus(419)
448	15	0.270741	inputFiles/WOSCorpus(448)
458	15	0.240143	inputFiles/WOSCorpus(458)
462	15	0.175878	inputFiles/WOSCorpus(462)
503	15	0.188267	inputFiles/WOSCorpus(503)
512	15	0.205025	inputFiles/WOSCorpus(512)
534	15	0.120676	inputFiles/WOSCorpus(534)
546	15	0.148618	inputFiles/WOSCorpus(546)
604	15	0.196884	inputFiles/WOSCorpus(604)
609	15	0.197619	inputFiles/WOSCorpus(609)
634	15	0.284680	inputFiles/WOSCorpus(634)
653	15	0.103123	inputFiles/WOSCorpus(653)
666	15	0.131265	inputFiles/WOSCorpus(666)
678	15	0.091448	inputFiles/WOSCorpus(678)
724	15	0.130900	inputFiles/WOSCorpus(724)
742	15	0.286735	inputFiles/WOSCorpus(742)
746	15	0.265480	inputFiles/WOSCorpus(746)
756	15	0.237810	inputFiles/WOSCorpus(756)
774	15	0.245028	inputFiles/WOSCorpus(774)
798	15	0.290977	inputFiles/WOSCorpus(798)
809	15	0.268016	inputFiles/WOSCorpus(809)
831	15	0.182423	inputFiles/WOSCorpus(831)
837	15	0.249159	inputFiles/WOSCorpus(837)
859	15	0.211261	inputFiles/WOSCorpus(859)
879	15	0.089369	inputFiles/WOSCorpus(879)
884	15	0.221605	inputFiles/WOSCorpus(884)
893	15	0.240245	inputFiles/WOSCorpus(893)
914	15	0.155222	inputFiles/WOSCorpus(914)
917	15	0.109248	inputFiles/WOSCorpus(917)
929	15	0.170816	inputFiles/WOSCorpus(929)
942	15	0.112177	inputFiles/WOSCorpus(942)
5	16	0.113129	inputFiles/WOSCorpus(5)
60	16	0.214090	inputFiles/WOSCorpus(60)
73	16	0.125631	inputFiles/WOSCorpus(73)
80	16	0.160215	inputFiles/WOSCorpus(80)
93	16	0.306568	inputFiles/WOSCorpus(93)
114	16	0.166862	inputFiles/WOSCorpus(114)
120	16	0.138251	inputFiles/WOSCorpus(120)
159	16	0.154642	inputFiles/WOSCorpus(159)
176	16	0.057731	inputFiles/WOSCorpus(176)
185	16	0.216032	inputFiles/WOSCorpus(185)
230	16	0.245869	inputFiles/WOSCorpus(230)
262	16	0.198353	inputFiles/WOSCorpus(262)
266	16	0.100074	inputFiles/WOSCorpus(266)
290	16	0.130014	inputFiles/WOSCorpus(290)
296	16	0.083159	inputFiles/WOSCorpus(296)
309	16	0.336716	inputFiles/WOSCorpus(309)
311	16	0.101804	inputFiles/WOSCorpus(311)
314	16	0.271525	inputFiles/WOSCorpus(314)
319	16	0.148185	inputFiles/WOSCorpus(319)
347	16	0.072627	inputFiles/WOSCorpus(347)
410	16	0.064887	inputFiles/WOSCorpus(410)
456	16	0.237009	inputFiles/WOSCorpus(456)
460	16	0.064807	inputFiles/WOSCorpus(460)
468	16	0.087947	inputFiles/WOSCorpus(468)
476	16	0.171383	inputFiles/WOSCorpus(476)
507	16	0.225543	inputFiles/WOSCorpus(507)
509	16	0.180217	inputFiles/WOSCorpus(509)
554	16	0.305201	inputFiles/WOSCorpus(554)
562	16	0.148936	inputFiles/WOSCorpus(562)
594	16	0.159614	inputFiles/WOSCorpus(594)
598	16	0.219441	inputFiles/WOSCorpus(598)
618	16	0.152509	inputFiles/WOSCorpus(618)
621	16	0.242583	inputFiles/WOSCorpus(621)
631	16	0.049769	inputFiles/WOSCorpus(631)
657	16	0.145084	inputFiles/WOSCorpus(657)
662	16	0.104706	inputFiles/WOSCorpus(662)
664	16	0.153843	inputFiles/WOSCorpus(664)
687	16	0.206055	inputFiles/WOSCorpus(687)
699	16	0.190209	inputFiles/WOSCorpus(699)
708	16	0.065864	inputFiles/WOSCorpus(708)
711	16	0.091620	inputFiles/WOSCorpus(711)
720	16	0.053286	inputFiles/WOSCorpus(720)
725	16	0.126883	inputFiles/WOSCorpus(725)
727	16	0.165468	inputFiles/WOSCorpus(727)
730	16	0.063233	inputFiles/WOSCorpus(730)
744	16	0.277301	inputFiles/WOSCorpus(744)
753	16	0.163376	inputFiles/WOSCorpus(753)
790	16	0.168062	inputFiles/WOSCorpus(790)
795	16	0.130345	inputFiles/WOSCorpus(795)
803	16	0.062343	inputFiles/WOSCorpus(803)
806	16	0.074795	inputFiles/WOSCorpus(806)
822	16	0.151707	inputFiles/WOSCorpus(822)
844	16	0.171851	inputFiles/WOSCorpus(844)
846	16	0.162875	inputFiles/WOSCorpus(846)
860	16	0.069893	inputFiles/WOSCorpus(860)
911	16	0.179241	inputFiles/WOSCorpus(911)
17	17	0.206628	inputFiles/WOSCorpus(17)
70	17	0.351147	inputFiles/WOSCorpus(70)
111	17	0.159982	inputFiles/WOSCorpus(111)
119	17	0.257467	inputFiles/WOSCorpus(119)
147	17	0.255692	inputFiles/WOSCorpus(147)
169	17	0.069589	inputFiles/WOSCorpus(169)
204	17	0.202316	inputFiles/WOSCorpus(204)
233	17	0.073165	inputFiles/WOSCorpus(233)
274	17	0.237526	inputFiles/WOSCorpus(274)
275	17	0.129596	inputFiles/WOSCorpus(275)
285	17	0.180112	inputFiles/WOSCorpus(285)
291	17	0.144711	inputFiles/WOSCorpus(291)
295	17	0.174490	inputFiles/WOSCorpus(295)
303	17	0.319932	inputFiles/WOSCorpus(303)
307	17	0.212123	inputFiles/WOSCorpus(307)
342	17	0.156371	inputFiles/WOSCorpus(342)
381	17	0.187323	inputFiles/WOSCorpus(381)
403	17	0.091314	inputFiles/WOSCorpus(403)
413	17	0.275603	inputFiles/WOSCorpus(413)
487	17	0.154555	inputFiles/WOSCorpus(487)
502	17	0.053215	inputFiles/WOSCorpus(502)
514	17	0.189819	inputFiles/WOSCorpus(514)
539	17	0.221411	inputFiles/WOSCorpus(539)
541	17	0.098329	inputFiles/WOSCorpus(541)
572	17	0.223892	inputFiles/WOSCorpus(572)
590	17	0.317558	inputFiles/WOSCorpus(590)
592	17	0.239635	inputFiles/WOSCorpus(592)
613	17	0.258206	inputFiles/WOSCorpus(613)
635	17	0.103840	inputFiles/WOSCorpus(635)
659	17	0.094609	inputFiles/WOSCorpus(659)
684	17	0.232853	inputFiles/WOSCorpus(684)
693	17	0.339890	inputFiles/WOSCorpus(693)
714	17	0.133123	inputFiles/WOSCorpus(714)
832	17	0.165047	inputFiles/WOSCorpus(832)
833	17	0.188794	inputFiles/WOSCorpus(833)
881	17	0.099834	inputFiles/WOSCorpus(881)
896	17	0.203290	inputFiles/WOSCorpus(896)
922	17	0.341073	inputFiles/WOSCorpus(922)
10	18	0.186391	inputFiles/WOSCorpus(10)
20	18	0.068187	inputFiles/WOSCorpus(20)
58	18	0.058281	inputFiles/WOSCorpus(58)
77	18	0.187433	inputFiles/WOSCorpus(77)
113	18	0.294138	inputFiles/WOSCorpus(113)
134	18	0.361500	inputFiles/WOSCorpus(134)
137	18	0.196526	inputFiles/WOSCorpus(137)
140	18	0.320250	inputFiles/WOSCorpus(140)
146	18	0.161320	inputFiles/WOSCorpus(146)
170	18	0.164735	inputFiles/WOSCorpus(170)
190	18	0.072421	inputFiles/WOSCorpus(190)
216	18	0.106751	inputFiles/WOSCorpus(216)
232	18	0.206864	inputFiles/WOSCorpus(232)
238	18	0.303645	inputFiles/WOSCorpus(238)
241	18	0.100708	inputFiles/WOSCorpus(241)
264	18	0.223559	inputFiles/WOSCorpus(264)
402	18	0.190475	inputFiles/WOSCorpus(402)
409	18	0.292609	inputFiles/WOSCorpus(409)
437	18	0.213568	inputFiles/WOSCorpus(437)
438	18	0.101661	inputFiles/WOSCorpus(438)
447	18	0.234672	inputFiles/WOSCorpus(447)
451	18	0.139246	inputFiles/WOSCorpus(451)
452	18	0.276582	inputFiles/WOSCorpus(452)
461	18	0.121492	inputFiles/WOSCorpus(461)
497	18	0.061525	inputFiles/WOSCorpus(497)
510	18	0.113295	inputFiles/WOSCorpus(510)
511	18	0.076194	inputFiles/WOSCorpus(511)
529	18	0.158900	inputFiles/WOSCorpus(529)
533	18	0.238489	inputFiles/WOSCorpus(533)
542	18	0.163104	inputFiles/WOSCorpus(542)
571	18	0.235002	inputFiles/WOSCorpus(571)
583	18	0.219238	inputFiles/WOSCorpus(583)
608	18	0.098769	inputFiles/WOSCorpus(608)
681	18	0.253112	inputFiles/WOSCorpus(681)
691	18	0.177075	inputFiles/WOSCorpus(691)
694	18	0.181192	inputFiles/WOSCorpus(694)
713	18	0.173132	inputFiles/WOSCorpus(713)
715	18	0.244152	inputFiles/WOSCorpus(715)
719	18	0.151312	inputFiles/WOSCorpus(719)
783	18	0.245676	inputFiles/WOSCorpus(783)
811	18	0.105380	inputFiles/WOSCorpus(811)
813	18	0.198477	inputFiles/WOSCorpus(813)
815	18	0.230756	inputFiles/WOSCorpus(815)
836	18	0.189498	inputFiles/WOSCorpus(836)
847	18	0.127808	inputFiles/WOSCorpus(847)
904	18	0.162195	inputFiles/WOSCorpus(904)
919	18	0.109145	inputFiles/WOSCorpus(919)
928	18	0.278521	inputFiles/WOSCorpus(928)
954	18	0.292926	inputFiles/WOSCorpus(954)
35	19	0.261085	inputFiles/WOSCorpus(35)
41	19	0.209639	inputFiles/WOSCorpus(41)
56	19	0.295407	inputFiles/WOSCorpus(56)
85	19	0.107809	inputFiles/WOSCorpus(85)
95	19	0.281583	inputFiles/WOSCorpus(95)
96	19	0.110338	inputFiles/WOSCorpus(96)
102	19	0.098650	inputFiles/WOSCorpus(102)
103	19	0.118362	inputFiles/WOSCorpus(103)
104	19	0.111066	inputFiles/WOSCorpus(104)
106	19	0.288675	inputFiles/WOSCorpus(106)
143	19	0.140342	inputFiles/WOSCorpus(143)
179	19	0.113383	inputFiles/WOSCorpus(179)
196	19	0.288992	inputFiles/WOSCorpus(196)
226	19	0.258273	inputFiles/WOSCorpus(226)
240	19	0.261111	inputFiles/WOSCorpus(240)
245	19	0.166930	inputFiles/WOSCorpus(245)
305	19	0.193081	inputFiles/WOSCorpus(305)
325	19	0.251490	inputFiles/WOSCorpus(325)
329	19	0.358254	inputFiles/WOSCorpus(329)
383	19	0.104494	inputFiles/WOSCorpus(383)
386	19	0.165875	inputFiles/WOSCorpus(386)
400	19	0.360508	inputFiles/WOSCorpus(400)
408	19	0.166168	inputFiles/WOSCorpus(408)
477	19	0.273219	inputFiles/WOSCorpus(477)
505	19	0.303630	inputFiles/WOSCorpus(505)
629	19	0.075558	inputFiles/WOSCorpus(629)
688	19	0.376481	inputFiles/WOSCorpus(688)
697	19	0.078155	inputFiles/WOSCorpus(697)
723	19	0.102148	inputFiles/WOSCorpus(723)
728	19	0.349520	inputFiles/WOSCorpus(728)
733	19	0.327675	inputFiles/WOSCorpus(733)
748	19	0.160342	inputFiles/WOSCorpus(748)
752	19	0.176378	inputFiles/WOSCorpus(752)
766	19	0.106340	inputFiles/WOSCorpus(766)
787	19	0.210106	inputFiles/WOSCorpus(787)
796	19	0.256686	inputFiles/WOSCorpus(796)
855	19	0.305991	inputFiles/WOSCorpus(855)
872	19	0.244788	inputFiles/WOSCorpus(872)
895	19	0.398369	inputFiles/WOSCorpus(895)
7	20	0.335636	inputFiles/WOSCorpus(7)
16	20	0.289728	inputFiles/WOSCorpus(16)
23	20	0.120012	inputFiles/WOSCorpus(23)
38	20	0.184515	inputFiles/WOSCorpus(38)
44	20	0.125805	inputFiles/WOSCorpus(44)
66	20	0.102169	inputFiles/WOSCorpus(66)
67	20	0.072404	inputFiles/WOSCorpus(67)
84	20	0.175729	inputFiles/WOSCorpus(84)
94	20	0.152433	inputFiles/WOSCorpus(94)
131	20	0.172449	inputFiles/WOSCorpus(131)
136	20	0.193368	inputFiles/WOSCorpus(136)
144	20	0.234455	inputFiles/WOSCorpus(144)
174	20	0.179353	inputFiles/WOSCorpus(174)
180	20	0.137218	inputFiles/WOSCorpus(180)
228	20	0.245604	inputFiles/WOSCorpus(228)
248	20	0.112750	inputFiles/WOSCorpus(248)
251	20	0.362774	inputFiles/WOSCorpus(251)
252	20	0.253382	inputFiles/WOSCorpus(252)
265	20	0.183128	inputFiles/WOSCorpus(265)
279	20	0.240848	inputFiles/WOSCorpus(279)
310	20	0.222671	inputFiles/WOSCorpus(310)
326	20	0.230600	inputFiles/WOSCorpus(326)
399	20	0.217280	inputFiles/WOSCorpus(399)
401	20	0.171662	inputFiles/WOSCorpus(401)
431	20	0.188577	inputFiles/WOSCorpus(431)
442	20	0.284798	inputFiles/WOSCorpus(442)
483	20	0.177028	inputFiles/WOSCorpus(483)
498	20	0.243137	inputFiles/WOSCorpus(498)
515	20	0.139291	inputFiles/WOSCorpus(515)
525	20	0.164914	inputFiles/WOSCorpus(525)
530	20	0.219078	inputFiles/WOSCorpus(530)
532	20	0.158628	inputFiles/WOSCorpus(532)
537	20	0.086671	inputFiles/WOSCorpus(537)
549	20	0.197619	inputFiles/WOSCorpus(549)
559	20	0.323747	inputFiles/WOSCorpus(559)
575	20	0.162018	inputFiles/WOSCorpus(575)
576	20	0.165590	inputFiles/WOSCorpus(576)
595	20	0.114654	inputFiles/WOSCorpus(595)
716	20	0.137269	inputFiles/WOSCorpus(716)
757	20	0.135052	inputFiles/WOSCorpus(757)
781	20	0.147280	inputFiles/WOSCorpus(781)
802	20	0.126009	inputFiles/WOSCorpus(802)
814	20	0.118848	inputFiles/WOSCorpus(814)
816	20	0.177488	inputFiles/WOSCorpus(816)
823	20	0.198870	inputFiles/WOSCorpus(823)
853	20	0.175174	inputFiles/WOSCorpus(853)
877	20	0.142761	inputFiles/WOSCorpus(877)
885	20	0.281570	inputFiles/WOSCorpus(885)
899	20	0.316432	inputFiles/WOSCorpus(899)
900	20	0.274895	inputFiles/WOSCorpus(900)
902	20	0.166594	inputFiles/WOSCorpus(902)
923	20	0.124306	inputFiles/WOSCorpus(923)
939	20	0.122009	inputFiles/WOSCorpus(939)
952	20	0.210448	inputFiles/WOSCorpus(952)
958	20	0.120613	inputFiles/WOSCorpus(958)
