rowID	hkmeans5	hkmeans25	hkmeans125	hkmeans584	hkmeans1751	hkmeans2686	hkmeans2916	hkmeans2932	hkmeans5_conf	hkmeans25_conf	hkmeans125_conf	hkmeans584_conf	hkmeans1751_conf	hkmeans2686_conf	hkmeans2916_conf	hkmeans2932_conf	rowName
1183	1	3	11	53	264	1316	6576	32876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(206)
1417	1	3	11	53	265	1321	6601	33001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(450)
1444	1	3	11	53	265	1322	6606	33026	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(480)
272	1	3	11	54	266	1326	6626	33126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(282)
1020	1	3	11	54	267	1331	6651	33251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(39)
1585	1	3	11	54	267	1332	6656	33276	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(128)
1589	1	3	11	54	267	1333	6661	33301	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(132)
36	1	3	11	54	268	1336	6676	33376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(37)
89	1	3	11	54	268	1337	6681	33401	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(90)
165	1	3	11	54	269	1341	6701	33501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(170)
1164	1	3	11	54	269	1342	6706	33526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(185)
268	1	3	11	54	270	1346	6726	33626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(278)
41	1	3	11	55	271	1351	6751	33751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(42)
1321	1	3	11	55	272	1356	6776	33876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(350)
1942	1	3	11	55	273	1361	6801	34001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(489)
1978	1	3	11	55	274	1366	6826	34126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(26)
1584	1	3	12	56	276	1376	6876	34376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(127)
2384	1	3	12	57	281	1401	7001	35001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(441)
2637	1	3	12	57	282	1406	7026	35126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(200)
1984	1	3	12	58	286	1426	7126	35626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(32)
650	1	3	12	58	287	1431	7151	35751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(163)
2574	1	3	12	58	288	1436	7176	35876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(136)
992	1	3	12	58	289	1441	7201	36001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(11)
2284	1	3	12	58	289	1442	7206	36026	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(341)
383	1	3	12	58	290	1446	7226	36126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(394)
2389	1	3	12	58	290	1447	7231	36151	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(446)
2691	1	3	12	58	290	1448	7236	36176	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(256)
760	1	3	12	59	291	1451	7251	36251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(273)
1991	1	3	12	59	292	1456	7276	36376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(39)
1989	1	3	12	59	293	1461	7301	36501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(37)
1469	1	3	12	59	294	1466	7326	36626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(5)
1466	1	3	12	59	295	1471	7351	36751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(2)
1468	1	3	12	59	295	1472	7356	36776	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(4)
688	1	3	12	60	296	1476	7376	36876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(201)
1996	1	3	12	60	297	1481	7401	37001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(44)
2611	1	3	12	60	298	1486	7426	37126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(173)
2612	1	3	12	60	299	1491	7451	37251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(174)
2613	1	3	12	60	300	1496	7476	37376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(175)
38	1	3	13	61	301	1501	7501	37501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(39)
1286	1	3	13	61	302	1506	7526	37626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(314)
818	1	3	13	62	306	1526	7626	38126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(331)
772	1	3	13	63	311	1551	7751	38751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(285)
831	1	3	13	63	312	1556	7776	38876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(344)
1348	1	3	13	63	313	1561	7801	39001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(377)
2855	1	3	13	63	314	1566	7826	39126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(423)
1257	1	3	13	64	316	1576	7876	39376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(284)
1331	1	3	13	64	317	1581	7901	39501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(360)
1421	1	3	13	64	318	1586	7926	39626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(454)
1962	1	3	13	65	321	1601	8001	40001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(9)
660	1	3	14	66	326	1626	8126	40626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(173)
1088	1	3	14	67	331	1651	8251	41251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(109)
1150	1	3	14	68	336	1676	8376	41876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(171)
1831	1	3	14	69	341	1701	8501	42501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(375)
982	1	3	15	71	351	1751	8751	43751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(1)
983	1	3	15	71	352	1756	8776	43876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(2)
984	1	3	15	71	353	1761	8801	44001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(3)
985	1	3	15	71	354	1766	8826	44126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(4)
1216	1	3	15	72	356	1776	8876	44376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(240)
1227	1	3	15	72	357	1781	8901	44501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(251)
1353	1	3	15	73	361	1801	9001	45001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(383)
2216	1	3	15	73	362	1806	9026	45126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(269)
2814	1	3	15	73	363	1811	9051	45251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(382)
656	1	3	15	74	366	1826	9126	45626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(169)
1332	1	3	15	74	367	1831	9151	45751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(361)
2502	1	3	15	74	368	1836	9176	45876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(62)
2705	1	3	15	74	369	1841	9201	46001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(270)
1310	1	3	15	75	371	1851	9251	46251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(338)
2842	1	3	15	75	372	1856	9276	46376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(410)
85	1	4	16	76	376	1876	9376	46876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(86)
1478	1	4	16	76	376	1877	9381	46901	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(14)
2596	1	4	16	76	377	1881	9401	47001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(158)
1350	1	4	16	76	378	1886	9426	47126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(379)
1739	1	4	16	76	379	1891	9451	47251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(283)
1822	1	4	16	76	379	1892	9456	47276	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(366)
2264	1	4	16	76	380	1896	9476	47376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(319)
1412	1	4	16	77	381	1901	9501	47501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(443)
2583	1	4	16	77	382	1906	9526	47626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(145)
2903	1	4	16	77	383	1911	9551	47751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(471)
1314	1	4	16	78	386	1926	9626	48126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(342)
1855	1	4	16	78	386	1927	9631	48151	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(399)
767	1	4	16	78	387	1931	9651	48251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(280)
135	1	4	16	78	388	1936	9676	48376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(138)
1876	1	4	16	78	388	1937	9681	48401	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(420)
2007	1	4	16	78	389	1941	9701	48501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(55)
2118	1	4	16	78	389	1942	9706	48526	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(170)
1330	1	4	16	78	390	1946	9726	48626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(359)
1635	1	4	16	78	390	1947	9731	48651	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(178)
613	1	4	16	79	391	1951	9751	48751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(126)
717	1	4	16	79	392	1956	9776	48876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(230)
782	1	4	16	79	392	1957	9781	48901	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(295)
2357	1	4	16	79	393	1961	9801	49001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(414)
513	1	4	16	79	394	1966	9826	49126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(26)
1072	1	4	16	79	395	1971	9851	49251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(91)
1430	1	4	16	80	396	1976	9876	49376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(463)
2532	1	4	16	80	397	1981	9901	49501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(93)
2764	1	4	16	80	398	1986	9926	49626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(332)
1284	1	4	17	81	401	2001	10001	50001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(312)
1664	1	4	17	81	402	2006	10026	50126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(207)
957	1	4	17	82	406	2026	10126	50626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(475)
1426	1	4	17	83	411	2051	10251	51251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(459)
832	1	4	17	84	416	2076	10376	51876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(345)
807	1	4	17	85	421	2101	10501	52501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(320)
1663	1	4	17	85	422	2106	10526	52626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(206)
2667	1	4	17	85	423	2111	10551	52751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(232)
1983	1	4	18	86	426	2126	10626	53126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(31)
2425	1	4	18	86	426	2127	10631	53151	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(482)
2468	1	4	18	86	426	2128	10636	53176	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(28)
402	1	4	18	86	427	2131	10651	53251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(413)
2209	1	4	18	86	427	2132	10656	53276	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(262)
2203	1	4	18	86	428	2136	10676	53376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(256)
2320	1	4	18	86	428	2137	10681	53401	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(377)
2457	1	4	18	86	429	2141	10701	53501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(17)
1634	1	4	18	86	430	2146	10726	53626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(177)
2655	1	4	18	86	430	2147	10731	53651	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(219)
2514	1	4	18	86	430	2148	10736	53676	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(75)
2515	1	4	18	86	430	2148	10737	53681	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(76)
2267	1	4	18	86	430	2149	10741	53701	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(322)
2516	1	4	18	86	430	2150	10746	53726	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(77)
1435	1	4	18	87	431	2151	10751	53751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(469)
13	1	4	18	88	436	2176	10876	54376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(13)
701	1	4	18	88	437	2181	10901	54501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(214)
2431	1	4	18	88	438	2186	10926	54626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(488)
947	1	4	18	89	441	2201	11001	55001	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0500-0999(465)
1919	1	4	18	89	442	2206	11026	55126	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(463)
1953	1	4	18	89	443	2211	11051	55251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(500)
2916	1	4	18	89	444	2216	11076	55376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(484)
1454	1	4	18	90	446	2226	11126	55626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(490)
1951	1	4	18	90	447	2231	11151	55751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(498)
2078	1	4	18	90	448	2236	11176	55876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2000-2499(130)
429	1	4	19	91	451	2251	11251	56251	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(441)
2809	1	4	19	91	451	2251	11252	56256	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(377)
2885	1	4	19	91	451	2251	11253	56261	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(453)
53	1	4	19	91	451	2252	11256	56276	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(54)
57	1	4	19	91	451	2252	11257	56281	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(58)
1291	1	4	19	91	451	2253	11261	56301	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(319)
1352	1	4	19	91	451	2254	11266	56326	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(382)
1383	1	4	19	91	451	2255	11271	56351	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1000-1499(413)
363	1	4	19	91	452	2256	11276	56376	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(374)
2551	1	4	19	91	453	2261	11301	56501	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_2500-2999(113)
42	1	4	19	91	454	2266	11326	56626	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(43)
362	1	4	19	91	454	2267	11331	56651	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(373)
1678	1	4	19	91	455	2271	11351	56751	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_1500-1999(222)
374	1	4	19	92	456	2276	11376	56876	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	-1.000000	inputFiles/newspapers20081121to20090131_0001-0499(385)
