16-Sep-2012 14:24:09	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(81)	empty metadata field #	9
16-Sep-2012 14:24:09	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(82)	empty metadata field #	9
16-Sep-2012 14:24:10	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(83)	empty metadata field #	6	9
16-Sep-2012 14:24:10	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(84)	empty metadata field #	9
16-Sep-2012 14:24:10	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(86)	empty metadata field #	9
16-Sep-2012 14:24:10	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(87)	empty metadata field #	9
16-Sep-2012 14:24:10	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(88)	empty metadata field #	9
16-Sep-2012 14:24:10	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(89)	empty metadata field #	9
16-Sep-2012 14:24:10	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(90)	empty metadata field #	9
16-Sep-2012 14:24:10	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(92)	empty metadata field #	9
16-Sep-2012 14:24:10	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(93)	empty metadata field #	9
16-Sep-2012 14:24:11	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(94)	empty metadata field #	9
16-Sep-2012 14:24:11	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(95)	empty metadata field #	9
16-Sep-2012 14:24:11	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(96)	empty metadata field #	9
16-Sep-2012 14:24:11	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(97)	empty metadata field #	9
16-Sep-2012 14:24:11	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(99)	empty metadata field #	9
16-Sep-2012 14:24:11	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(100)	empty metadata field #	9
